Site,250m_16_days_EVI-0,250m_16_days_NDVI-0,Fpar_500m-0,Lai_500m-0,LST_Day_1km-0,LST_Night_1km-0,250m_16_days_EVI-1,250m_16_days_NDVI-1,Fpar_500m-1,Lai_500m-1,LST_Day_1km-1,LST_Night_1km-1,250m_16_days_EVI-2,250m_16_days_NDVI-2,Fpar_500m-2,Lai_500m-2,LST_Day_1km-2,LST_Night_1km-2,LATITUDE,LONGITUDE,FIRE_SIZE,FIRE_SIZE_CLASS,DATE,_classes
NWL63,-0.105536482,-0.199134646,-0.13962382,-0.449302294,-1.136534123,-3.697017718,-0.124073975,-0.231158362,-0.154044115,-0.479921366,-2.456930267,-3.898534819,-0.100682327,-0.189820295,-0.098345371,-0.358549959,-3.688740469,-3.884624004,44.353925,-117.362099,4309,4,7/28/2005,1
AKL26,-0.006392884,-0.019611256,0.061828899,0.143492477,-21.35034015,-16.63809216,-0.01197965,-0.020665872,0.060287841,0.180858297,-21.35034015,-16.63809216,-0.022512197,-0.049320982,-0.005208217,0.083235005,-21.35034015,-16.63809216,65.3019,-152.8483,4668.8,4,7/26/2005,1
SOL43,-0.078988942,-0.189704919,-0.229076909,-0.644289881,7.999256169,4.008480479,-0.075714139,-0.184378848,-0.222549647,-0.632732212,8.565163392,4.7119423,-0.068083401,-0.166258387,-0.202204974,-0.600706341,6.548443552,4.329238653,35.8316,-115.942,3500,4,7/22/2005,1
SWL2,-0.031392061,-0.110031645,-0.183690037,-0.564974097,8.98387887,4.526213141,-0.034820858,-0.1151476,-0.192951597,-0.584815367,9.580672818,5.029513853,-0.00183529,-0.057786033,-0.080086489,-0.378894845,6.704917428,4.878908364,35.3494,-114.343,11927,4,7/22/2005,1
GBL17,-0.068384167,-0.128862299,-0.135214861,-0.416526332,13.05420599,2.146617088,-0.082531258,-0.150814205,-0.139335052,-0.404680542,9.589902278,1.542753674,-0.067073382,-0.120448639,-0.093288504,-0.287176203,7.256720076,2.307271255,41.7769,-113.2911,18420,4,7/22/2005,1
GBG16,-0.006555197,-0.02804284,-0.121340721,-0.316696184,12.35625733,8.122310102,-0.002612193,-0.020991153,-0.107380761,-0.293978323,12.80723852,8.457407409,0.01273749,0.012349548,-0.049504432,-0.185356349,10.5286242,8.219068638,37.0533,-114.3842,5000,4,7/21/2005,1
SWL73,-0.050650791,-0.136401044,-0.191974568,-0.583543554,9.23826956,3.482494133,-0.050104826,-0.135861842,-0.190182091,-0.583542988,9.927564862,3.728539612,-0.017994521,-0.079339853,-0.07630724,-0.375228292,6.687167584,3.957764039,36.5642,-113.9308,44707,4,7/21/2005,1
RMD6,0.114877638,0.128657749,0.104539259,0.262699778,7.418429812,3.210723805,0.114023574,0.122551592,0.094462178,0.220005626,8.839037085,2.838494181,0.125952389,0.149337164,0.145958662,0.409433328,6.12670311,3.921161724,38.15136367,-102.6244262,280,3,7/20/2005,0
NWL57,-0.035722022,-0.046582301,-0.174360286,-0.527923071,1.413200087,-3.215183858,-0.037101471,-0.053062425,-0.167222536,-0.51843741,1.555250871,-2.507124578,-0.025097251,-0.027410323,-0.136980075,-0.477528137,0.775781183,-2.063360192,44.8439,-121.1811,4150,4,7/19/2005,1
SWL41,-0.054730647,-0.139704747,-0.175013015,-0.559838587,6.255903472,3.80950658,-0.053837256,-0.140090319,-0.171161045,-0.558457129,6.733237226,4.122636994,-0.034074811,-0.107720253,-0.10440417,-0.438063771,4.28434011,4.253393636,36.3603,-113.7808,20551,4,7/19/2005,1
SWL64,-0.051602672,-0.116764426,-0.174734107,-0.549968674,8.761694122,6.947874089,-0.049970467,-0.111015452,-0.165365825,-0.537295867,8.489428008,7.224089533,-0.033333127,-0.08644327,-0.101393872,-0.440528667,6.302226262,6.721887059,34.45616744,-113.0016927,32126,4,7/17/2005,1
GBG22,-0.049001219,-0.103948031,-0.094030247,-0.244199228,9.443532487,0.041221875,-0.059698447,-0.122675012,-0.09319143,-0.23725526,6.684938296,0.435906081,-0.043537204,-0.092367273,-0.048104103,-0.136111361,5.117687815,-0.007582634,41.2094,-117.7847,5273,4,7/16/2005,1
SWL82,0.005191152,-0.045128414,-0.134037074,-0.480985139,9.960639575,8.369737126,0.004044982,-0.041168372,-0.128955244,-0.477618285,10.21571501,8.822696381,0.022725369,-0.013715176,-0.058170467,-0.360295994,8.225731274,8.381818039,33.66666667,-111.4666667,72000,4,7/16/2005,1
GBA15,-0.018761275,-0.052040147,-0.075523165,-0.179508273,3.330297279,-3.29485113,-0.016122331,-0.050286285,-0.068325579,-0.167449898,2.95826482,-3.100981909,-0.022547053,-0.058757721,-0.083943651,-0.195631021,1.316049506,-3.320438626,38.17916667,-118.7116667,0.25,0,7/15/2005,0
GBL7,-0.024622799,-0.056852665,-0.140655136,-0.430490102,12.50185612,5.09798773,-0.031721663,-0.070134737,-0.147697831,-0.436416822,10.9901012,5.529988693,-0.016571299,-0.042071207,-0.11399041,-0.363479718,10.92906424,4.882510957,39.6125,-112.2217,14604,4,7/14/2005,1
GBL25,-0.0075035,-0.035554192,-0.184785841,-0.52024345,18.53872266,3.474491228,-0.006935045,-0.038126215,-0.155967282,-0.454391914,13.95024046,3.415431045,0.038362269,0.044965315,-0.040258397,-0.225886487,13.65799095,5.562713346,40.12362,-112.82937,22874,4,7/12/2005,1
AKS8,-0.011346696,-0.006396319,0.093853895,0.123627217,-8.153957171,-2.504845296,-0.037841339,-0.059256781,0.112747712,0.191358171,-10.43748346,-4.076451693,-0.034140588,-0.057664075,0.09078078,0.192569285,-8.952805316,-3.146788235,60.03333001,-155.0667,9,1,7/9/2005,0
SWL49,-0.026743688,-0.064535425,-0.09483319,-0.37175217,10.39102387,5.1584158,-0.019218009,-0.045670181,-0.055530856,-0.284765621,8.869739801,5.750972903,-0.024854612,-0.060097364,-0.078796514,-0.341130066,8.973211857,5.154398553,31.42277778,-111.33,23183,4,7/7/2005,1
AKD1,-0.019196229,-0.052619079,-0.082738878,-0.467631907,-5.233243762,-5.233196343,-0.026244099,-0.059197066,-0.108251109,-0.504291327,-6.674109627,-7.304728873,-0.044257506,-0.095345753,-0.177455369,-0.650067252,-5.547140109,-6.383457856,67.2678,-145.2706,286.9,3,7/3/2005,0
SWG30,0.011561186,-0.0292472,-0.12146283,-0.321555859,20.466611,12.13688189,0.007147063,-0.034475115,-0.127906767,-0.330696938,21.2718333,12.67662445,0.033420003,0.008936888,-0.048498682,-0.18587619,18.92176971,12.68406479,33,-112.2901,5000,4,7/3/2005,1
SWL29,-0.054337976,-0.13882026,-0.207864968,-0.610244279,13.65206412,7.169195534,-0.052060741,-0.132637183,-0.197663359,-0.592234513,13.2662292,7.549342857,-0.03888412,-0.109831547,-0.153462794,-0.521054012,11.07137916,7.35166525,32.6153,-112.1093,17131,4,6/29/2005,1
SWL71,-0.058955101,-0.137221734,-0.169614068,-0.546735546,5.653571444,2.88054055,-0.052836837,-0.128281936,-0.150588741,-0.516590684,6.168710362,3.438919221,-0.033874505,-0.093886314,-0.085566009,-0.392285013,3.557067399,3.291766301,36.5681,-113.7406,35639,4,6/28/2005,1
RMB7,0.005268446,0.008492942,-0.023359306,-0.09147859,3.9617491,3.364901673,0.008690859,0.006114623,-0.011577331,-0.047645016,3.621882745,3.365412246,0.017617291,0.026907703,0.014472541,0.001161443,3.41084132,3.118530947,37.2019,-108.7325,9.5,1,6/27/2005,0
SWB11,0.00355734,0.010181108,-0.001316407,-0.136445905,0.244647414,-0.478744892,0.009158442,0.019385324,0.01991211,-0.025375731,0.217348347,0.249337397,0.003773919,0.014627062,-0.004419762,-0.147861914,0.84393558,0.099167189,35.49433002,-92.37432999,9,1,6/26/2005,0
NWG23,-0.007230599,-0.02327564,-0.11616755,-0.360446336,7.382326807,1.372478572,-0.018789443,-0.050382387,-0.135901893,-0.441821054,7.897644489,2.066201052,0.010335442,-0.004239914,-0.079893625,-0.28234872,7.341869529,2.373608146,46.416667,-118.416667,25000,4,6/25/2005,1
SWL57,-0.052618667,-0.129049864,-0.179751622,-0.564696776,6.135585561,4.494078239,-0.050660966,-0.125466242,-0.172342565,-0.552171241,6.440751527,4.981645925,-0.038037037,-0.097648093,-0.122001387,-0.467478257,4.486232326,4.570314199,36.6794,-114.0178,28177.2,4,6/24/2005,1
GBG49,-0.03723576,-0.061621282,-0.151552826,-0.360509396,9.070440109,7.597215343,-0.033804823,-0.055496878,-0.144443705,-0.351097251,8.944823146,7.965688652,-0.025858497,-0.041592271,-0.129488499,-0.324477711,7.650623957,7.568766631,36.87666667,-115.0719444,6607,4,6/23/2005,1
GBG8,0.022504667,0.034685071,-0.061929524,-0.21211194,8.76963357,8.414868369,0.023492932,0.03434086,-0.057114867,-0.202052852,9.720748089,8.614514531,0.035848313,0.065485448,-0.0117947,-0.115809389,7.356857477,8.289635556,37.1475,-113.9253,65480,4,6/23/2005,1
SWG42,-0.00874774,-0.055960423,-0.130819906,-0.332547359,21.0876253,10.56158545,-0.010067927,-0.056562924,-0.131966243,-0.332240395,21.65990013,11.06742024,0.017807292,-0.010485162,-0.049502882,-0.18645724,17.78168157,11.10960198,33.6639,-113.298,5300,4,6/23/2005,1
SWG51,0.018622619,0.035767932,-0.052870325,-0.195301157,8.665634081,8.052968096,0.020096081,0.035747043,-0.044008056,-0.183337318,9.245691263,8.618880206,0.030371419,0.055429006,-0.008774332,-0.117325515,6.900060949,8.16046444,36.4925,-113.7083,5675,4,6/23/2005,1
GBL43,0.01161001,0.027164058,-0.110380779,-0.391084413,15.30432681,11.71004883,0.012598275,0.026819846,-0.105566123,-0.381025325,16.25544133,11.90969499,0.024953656,0.057964434,-0.060245956,-0.294781863,13.89155072,11.58481601,37.1475,-113.9253,65480,4,6/23/2005,1
GBG94,0.05708937,0.047067734,-0.002840993,-0.025545446,5.59805454,1.204553463,0.040702534,0.021996256,-0.019459921,-0.059220754,4.219079997,1.259248607,0.064180389,0.066191368,0.035485663,0.065904614,3.375025556,1.4350606,42.6669,-114.9414,5849.4,4,6/22/2005,1
SOL1,-0.056680531,-0.159400886,-0.189587859,-0.581249205,8.179164417,3.564283569,-0.057392892,-0.158071362,-0.190221536,-0.58240239,8.941996059,4.162436641,-0.037224427,-0.124936441,-0.132367617,-0.49108851,6.338889039,3.689654388,35.0506,-115.2303,2100,4,6/22/2005,1
SOL22,-0.045793405,-0.139549427,-0.166679783,-0.544832127,7.497666048,4.811217595,-0.053444221,-0.149284119,-0.190087793,-0.581341179,8.570061892,5.382603592,-0.037114132,-0.1240025,-0.144486192,-0.510705037,6.318061449,4.658075481,34.9861,-115.4722,2500,4,6/22/2005,1
SOL34,-0.025637008,-0.108433179,-0.194309922,-0.58309515,8.927740759,6.049391049,-0.020457412,-0.100682437,-0.178197923,-0.560348986,8.915413535,6.743992516,-0.012852074,-0.080836572,-0.149310395,-0.514094944,7.165304045,5.904111093,34.0453,-116.5678,3082,4,6/22/2005,1
SWL47,-0.042981487,-0.144194649,-0.213141876,-0.61755223,8.528336381,6.102907356,-0.04630339,-0.148682309,-0.221902597,-0.634238614,9.250287405,6.664520108,-0.016232127,-0.09837332,-0.130321583,-0.472343065,6.71814239,6.381071828,35.583,-114.5058,22477,4,6/22/2005,1
SWS3,-0.062781903,-0.156937268,-0.156604362,-0.507116461,7.100095532,0.92891034,-0.058877392,-0.154135877,-0.148344971,-0.49280117,7.661918105,1.9546393,-0.046330463,-0.123185745,-0.095838186,-0.356851364,3.546352736,2.0497306,35.11867001,-103.3333,250,3,6/22/2005,0
NWD12,0.006490136,-0.032127479,-0.104164902,-0.388906975,8.535851075,0.596565999,-0.006999953,-0.055602243,-0.120816826,-0.410201699,8.730375281,1.080382545,0.017981536,-0.01135001,-0.06401963,-0.282090506,8.361895721,1.56454931,39.98806,-111.93385,298,3,6/21/2005,0
SWL21,0.036172005,0.024897029,-0.038262839,-0.244078014,4.977170481,4.970260028,0.03984287,0.03963014,-0.009125187,-0.195933569,5.270098415,5.60596141,0.044550787,0.046801265,0.008521707,-0.153897162,3.980638988,4.893914945,33.72333333,-111.275,16100,4,6/21/2005,1
SWL89,-0.002775881,-0.002655451,-0.077827047,-0.375130932,6.355944067,5.603377663,-0.002490926,0.00762163,-0.067770234,-0.355505705,6.966255127,5.795961289,0.008628979,0.022039235,-0.02676112,-0.263677636,5.231556796,5.224399755,33.97833333,-111.8227778,248310,4,6/21/2005,1
GBS49,0.041992057,0.039646322,-0.062484358,-0.247266833,11.25601223,3.494694043,0.028501969,0.016171558,-0.079136282,-0.268561557,11.19540826,3.991053578,0.053483457,0.060423791,-0.022339086,-0.140450365,10.8269287,4.475220343,39.98806,-111.93385,298,3,6/21/2005,0
SWG75,0.029866478,0.113281616,-0.02005306,-0.12142033,12.86278507,12.01235769,0.031942417,0.120564839,-0.003440268,-0.097327037,13.19992514,12.38784242,0.052889305,0.151676404,0.062090031,0.048219537,11.15796109,11.54557813,34.107,-112.0421,6800,4,6/20/2005,1
SWL77,-0.059283198,-0.181331755,-0.20305533,-0.606919715,15.78829504,5.740471136,-0.065130775,-0.188586046,-0.214564056,-0.626546169,17.76597767,7.227107859,-0.044035672,-0.151132671,-0.15169609,-0.52538899,14.92894414,7.229429095,32.6131,-112.8657,58536,4,6/16/2005,1
AKA9,0.091333275,0.183554564,0.080279095,0.103918227,0.311799227,4.576659451,0.091874808,0.189430084,0.098610436,0.254105084,2.61683523,5.01696194,0.099532683,0.20356103,0.197393047,0.702786585,3.673258796,5.968585895,56.53194444,-132.6727778,0.25,0,6/15/2005,0
AKC11,-0.036310093,-0.063391888,-0.030413866,-0.194350558,-5.529904675,-4.514727826,-0.043686203,-0.073628826,-0.035016319,-0.17833406,-4.756094949,-4.949857845,-0.047347366,-0.099038356,-0.030415955,-0.140239256,-4.494168605,-3.179588493,64.8297,-154.1539,99,2,6/11/2005,0
AKC8,-0.051127834,-0.062600007,0.037446169,-0.127349009,-5.242627568,-4.556000158,-0.059294713,-0.076963188,0.007663703,-0.164857387,-4.644384921,-4.821146901,-0.064547278,-0.111057854,-0.017469076,-0.163432846,-3.807537896,-2.815669214,64.8033,-153.5928,98,2,6/11/2005,0
GBG26,-0.031244702,-0.081683851,-0.141895695,-0.350839567,11.20133383,7.2596954,-0.02686802,-0.074395246,-0.133258432,-0.339289561,12.97650811,8.820697915,-0.014339387,-0.052738095,-0.10395865,-0.289469189,11.41320132,8.639480372,36.9306,-114.8086,5438,4,6/3/2005,1
GBG52,-0.001748569,-0.021416125,-0.106996955,-0.290345314,9.034200457,7.912300906,0.004225445,-0.012905439,-0.092662358,-0.266164393,11.31533806,9.695445004,0.018907028,0.017672107,-0.042615387,-0.176736476,9.287954873,9.315445685,36.907778,-114.355833,6650,4,6/3/2005,1
GBB14,-0.016516784,-0.053294826,-0.120103998,-0.286070977,10.92499814,6.561166616,-0.013337256,-0.049033646,-0.113660141,-0.273271496,14.5658332,9.299453577,-0.000376632,-0.029622962,-0.091017686,-0.232495857,12.98072235,9.154497919,36.2683,-116.0672,9.9,1,6/2/2005,0
SAG23,-0.152031486,-0.23866826,-0.129065005,-0.953763059,0.579846369,7.179520156,-0.1559413,-0.251688061,-0.166488399,-1.080111829,1.299584025,7.949042569,-0.152036775,-0.247317316,-0.1443267,-0.979595873,1.913486727,8.660949215,29.88916667,-93.40166667,12154,4,6/1/2005,1
AKA3,0.028727471,0.070608977,0.001665001,-0.012914483,-1.364895252,5.359720964,0.024764459,0.071910947,-0.005495199,-0.08243837,1.783200544,5.456730735,0.039268916,0.091348302,0.130072965,0.445247151,1.771460686,6.338465975,57.12472222,-135.3888889,0.25,0,5/31/2005,0
SWG18,0.084337737,0.21658042,0.058575806,0.097939695,-0.046476552,-0.599033006,0.075981205,0.205571892,0.026118962,0.016133554,3.05072201,1.030816492,0.082928637,0.220632495,0.055631888,0.095695158,1.85812229,1.001330326,33.39472222,-108.2897222,77000,4,5/29/2005,1
AKL32,0.021242516,0.029411561,0.067403564,0.095903993,-8.398802872,-0.202830386,0.017566696,0.00816984,0.116818046,0.26063104,-7.947017532,-0.870385715,0.019799489,0.017781287,0.054470927,0.065368224,-5.888118486,0.822029396,57.5833,-157.5,4827,4,5/29/2005,1
AKC2,-0.079490597,-0.12816966,-0.138608736,-0.486492313,-6.221660449,-5.045930427,-0.07993378,-0.12407835,-0.125824776,-0.476881356,-4.686684766,-3.866565249,-0.086153291,-0.143901529,-0.115793589,-0.437252376,-3.356896585,-2.682442334,63.0333,-154.3667,97,2,5/27/2005,0
SWG67,0.003319469,-0.040950044,-0.120743989,-0.319476331,16.16943066,10.16000442,-0.001963118,-0.047381878,-0.129602815,-0.333708423,20.18163926,12.43846002,0.023073353,-0.008132528,-0.058244249,-0.207079292,17.23951386,12.00313324,32.8806,-112.2451,6229,4,5/26/2005,1
SWL14,0.01283187,-0.01924283,-0.114864142,-0.441681798,5.517911498,5.042407895,0.018066164,-0.00446431,-0.085768286,-0.397770112,9.214343333,8.072774406,0.027794477,0.010589123,-0.053160742,-0.324927868,7.832099676,6.746310065,33.87138889,-111.7252778,14534,4,5/15/2005,1
AKA5,0.063678318,0.120918469,0.107360134,0.23874774,-0.59322221,3.207742344,0.059387283,0.107363978,0.119560627,0.277059532,1.400030514,5.366045252,0.058471502,0.114649143,0.156413182,0.536129353,3.218087958,6.606110135,56.28138889,-132.3486111,0.25,0,5/8/2005,0
EAS11,0.220946268,0.398392537,0.332891842,1.775089924,4.269074938,7.821668918,0.21171226,0.399006133,0.307382297,1.520414664,5.430643869,9.506556908,0.215026253,0.407909082,0.335132572,1.714669388,5.938599228,9.798687523,37.87549998,-77.4035,9.5,1,4/16/2005,0
NWA49,0.134925451,0.248769667,0.180149847,0.898971122,-1.245668958,4.887257783,0.128251802,0.246887559,0.13359537,0.564956985,1.717451919,5.015313858,0.132933159,0.246975346,0.149805813,0.715046337,2.307917746,5.597924211,40.8686114,-73.0016488,0.25,0,4/15/2005,0
NWA52,0.08006719,0.126337763,0.139260941,0.452896717,1.345234218,4.465824159,0.079966935,0.129603305,0.114957022,0.32197704,4.344216833,5.430145935,0.08941397,0.137396608,0.158292315,0.513175007,4.294911074,5.817988255,40.7125246,-73.42440222,0.25,0,4/15/2005,0
SAA1,0.016586079,0.083894489,0.036018424,0.34159558,-4.731922837,-2.348206271,0.00656644,0.07794035,0.025231433,0.166801862,-3.334570449,-2.194576174,0.013693521,0.085810438,0.026914253,0.18818678,-2.456156534,-1.30507039,36.635,-84.57111111,0.25,0,4/9/2005,0
SWD8,-0.007649745,-0.003145967,0.03759903,0.457924063,-5.571177281,-1.661136116,0.00018178,0.001857569,0.044286735,0.334634786,0.051451666,0.556842297,0.003078727,0.003824301,0.021355617,0.286683237,0.106145087,0.458056364,36.03500002,-92.47790001,266,3,3/20/2005,0
SWD7,0.048483017,0.122148551,0.1425776,0.955358788,-4.28348763,-1.900382753,0.040728115,0.10959675,0.142419532,0.928768995,1.17396544,2.187404677,0.041497819,0.120629838,0.131120472,0.87274381,1.480463191,2.981452124,33.15333,-93.02333002,264,3,3/12/2005,0
SAC14,0.02195739,0.089129542,0.106626015,0.714447083,-2.113552595,-1.653149534,0.014714383,0.09310664,0.072895741,0.420075939,1.203635134,1.108045369,0.02389941,0.101225589,0.115769239,0.665538873,1.790338397,2.290839871,33.1,-83.66666667,98.7,2,3/6/2005,0
SAC12,0.053370225,0.136157172,0.158656806,1.217721414,-1.239343749,1.179050559,0.055336113,0.139805569,0.184358679,1.367335796,1.45371332,3.436030852,0.04747946,0.140767579,0.186223435,1.324962265,1.987021795,4.364541208,31.82322117,-81.20123373,98.1,2,3/2/2005,0
NWD22,0.211975295,0.435998192,0.301676372,1.560759668,-0.185830598,5.238458054,0.204364707,0.431314031,0.282444203,1.449724152,7.651289734,11.3584435,0.2021609,0.423331902,0.292563135,1.525504985,8.611437755,11.3564505,30.976095,-87.608277,298,3,2/18/2005,0
SWA10,0.020934164,0.032292643,0.061023329,0.643253362,-6.363374968,-1.136306086,0.021677655,0.025990382,0.052848385,0.538043072,-0.538197911,0.709773453,0.018826763,0.022469911,0.048304889,0.55100866,-1.014151586,0.98569974,35.73166667,-94.29333333,0.25,0,2/15/2005,0
NOES43,-0.084947693,-0.143797131,-0.135063767,-0.609221569,0.219996082,2.080279482,-0.087614879,-0.143018539,-0.143572977,-0.61994947,2.357321671,3.128147053,-0.083612801,-0.138911272,-0.133718851,-0.636260959,2.790764348,3.723301497,38.132974,-122.248537,9.2,2,2/8/2005,0
SWB18,0.034001151,0.108670677,0.067997027,0.490756025,-1.387464124,-0.388929047,0.027878195,0.095563093,0.046121864,0.272647994,0.265283735,1.58756519,0.029124053,0.103204847,0.045671168,0.299992103,0.714823676,1.664503621,34.48944444,-93.90805556,9.3,1,1/26/2005,0
GBC11,-0.014656585,-0.022854061,-0.070044316,-0.164691609,-8.195385674,-2.378835172,-0.013130006,-0.017897984,-0.076321958,-0.180883207,6.963260194,1.600577466,-0.022329498,-0.037816491,-0.069153863,-0.164543898,4.451301001,0.276622674,41.2541,-117.3529,96.6,2,10/3/2004,0
AKA11,0.135743334,0.203883455,0.044954551,0.250767825,-5.795498553,1.364271437,0.13755729,0.230528399,0.106430296,0.361787926,3.169710113,5.503163127,0.135442033,0.209262049,0.256701576,1.010825214,2.870429041,4.607567589,58.28916667,-135.3375,0.25,0,10/1/2004,0
GBB7,0.06358443,0.140949503,0.048107108,0.036708699,-7.020554927,3.889096105,0.06526659,0.14916016,0.039877091,0.016842999,6.551024683,6.646702477,0.070314484,0.156376876,0.06067633,0.061893596,5.617293515,6.578579544,37.4025,-114.0841,9.5,1,9/29/2004,0
AKA1,-0.104703944,-0.199295598,-0.111006003,-0.324979406,2.015812445,2.391362408,-0.118637701,-0.216976016,-0.073113366,-0.2693051,-2.944208893,-0.530920462,-0.114804592,-0.21140052,-0.081214757,-0.235960938,-2.980958886,-1.121315054,60.54944444,-149.2438889,0.25,0,9/17/2004,0
AKA8,0.109769683,0.176626314,0.083673234,0.135707767,-4.464262692,2.396046247,0.111647322,0.211929348,0.082570898,0.103152811,3.379630342,6.822258935,0.118344949,0.216647331,0.223036266,0.671064192,4.335623129,7.38916718,56.6,-133.8,0.25,0,9/10/2004,0
AKL5,0.031695778,0.04998987,0.043237705,-0.043659784,-21.80956204,-12.13312479,0.013435601,0.020474493,0.025961533,-0.100327268,-15.46415935,-8.585336146,0.004456598,0.01103454,0.026121908,-0.085517501,-16.57121043,-9.261341271,67.2166,-143.6383,4061,4,8/24/2004,1
NWL76,0.152197859,0.358772389,0.302720017,1.282783021,-8.078855866,-10.69992284,0.148942979,0.352758239,0.293687332,1.163674189,-7.198846408,0.05171844,0.146939002,0.345445131,0.294588332,1.274501676,-7.163690015,0.346408832,42.9526,-123.1287,4705,4,8/20/2004,1
